sys_RespNum,d,MXD_1_b,MXD_1_w,MXD_2_b,MXD_2_w,MXD_3_b,MXD_3_w,MXD_4_b,MXD_4_w,MXD_5_b,MXD_5_w,MXD_6_b,MXD_6_w,MXD_7_b,MXD_7_w,MXD_8_b,MXD_8_w,MXD_9_b,MXD_9_w,MXD_10_b,MXD_10_w,MXD_11_b,MXD_11_w,MXD_12_b,MXD_12_w,MXD_13_b,MXD_13_w,MXD_14_b,MXD_14_w,MXD_15_b,MXD_15_w,MXD_16_b,MXD_16_w,MXD_17_b,MXD_17_w,MXD_18_b,MXD_18_w,sys_MXDDesignID_MXD,nKOP1,nKOP2,nKOP3,nKOP4,nKOP5,nKOP6,nKOP7,nKOP8,nKOP9,nKOP10,nKOP11,nKOP12,nKOP13,weegvar
689,411114560,36,12,6,13,17,12,4,24,10,26,3,27,2,28,5,25,21,16,22,27,10,12,4,13,3,26,6,29,2,19,1,24,3,34,8,25,MXD1_1753104514_5,2,6,1,2,5,2,6,3,5,2,2,2,2,.941797054259014
505,411114567,10,32,13,31,12,8,17,7,20,29,5,21,13,23,14,36,15,32,2,34,3,31,6,33,9,37,16,30,4,33,15,28,3,23,35,34,MXD1_1753104514_5,1,6,3,3,4,3,2,3,9,2,2,2,2,1.09743446742059
384,411114574,2,36,3,28,14,35,9,32,2,17,15,36,6,26,16,31,24,18,11,12,27,19,6,38,15,13,2,30,16,12,8,29,40,34,15,38,MXD1_1753104514_5,1,6,2,3,5,3,6,3,9,2,1,1,1,.664754200787008
666,411114579,7,17,27,25,21,35,3,14,6,37,39,33,40,35,9,37,2,25,3,12,13,35,40,17,21,28,3,33,2,14,39,26,6,15,13,36,MXD1_1753104514_5,1,6,2,4,1,3,3,2,10,2,1,1,1,.664754200787008
34,411114583,1,34,25,31,8,18,3,21,5,24,28,40,6,17,4,14,5,16,8,19,3,39,1,24,40,17,10,18,22,19,2,14,10,12,4,39,MXD1_1753104514_5,1,6,2,5,7,1,2,4,10,2,2,2,2,.664754200787008
1029,411114588,13,33,10,30,9,21,3,38,4,32,5,26,24,35,6,29,2,25,3,32,15,34,21,38,5,30,4,20,6,35,21,31,4,39,15,36,MXD1_1753104514_5,2,6,2,4,7,3,5,3,10,2,2,2,2,.733808191509849
148,411114592,16,26,24,12,1,8,21,28,16,18,10,26,9,30,17,20,5,23,40,36,22,12,9,28,4,18,6,23,14,34,10,19,16,11,33,35,MXD1_1753104514_5,2,6,1,5,3,3,4,3,9,2,2,1,2,.941797054259014
1143,411114598,2,19,16,35,15,18,24,26,14,36,5,30,3,23,16,38,4,36,6,26,21,30,3,38,9,31,15,37,24,18,6,20,4,23,14,32,MXD1_1753104514_5,1,6,2,3,5,3,3,2,4,2,1,2,2,.664754200787008
1373,411114603,4,24,27,37,2,38,3,26,10,18,1,17,9,35,6,27,15,24,2,28,33,25,17,29,1,27,6,19,16,26,9,28,3,37,6,11,MXD1_1753104514_5,2,6,2,3,4,3,6,3,7,2,2,2,2,.941797054259014
231,411114608,27,4,16,23,29,19,6,32,14,20,21,38,4,31,27,19,14,10,6,18,28,2,23,26,16,32,15,39,40,12,20,2,10,9,15,8,MXD1_1753104514_5,1,6,3,5,1,3,4,3,9,2,2,1,2,.855074241522319
1483,411114614,9,31,16,29,21,33,40,18,5,34,3,31,6,33,16,34,9,29,7,30,2,28,3,25,6,20,29,23,10,31,9,36,2,37,20,26,MXD1_1753104514_5,2,6,2,2,3,3,6,5,2,2,2,2,2,1.09803605259525
1819,411114621,13,16,12,33,23,15,10,38,17,19,2,28,6,36,16,25,12,39,3,33,13,40,18,30,16,31,12,26,23,34,2,37,3,21,8,33,MXD1_1753104514_5,1,6,1,2,3,2,4,2,5,2,2,1,2,.855074241522319
1150,411114627,10,26,7,23,15,19,40,28,21,34,16,26,1,36,25,27,7,29,16,30,1,27,2,11,3,25,6,12,10,26,8,23,16,11,13,36,MXD1_1753104514_5,1,6,1,5,3,3,1,6,9,1,2,2,2,.664754200787008
1337,411114642,6,16,9,12,5,35,36,25,10,18,15,3,4,26,22,13,6,12,10,31,9,19,15,34,7,18,5,33,10,28,40,26,8,29,15,18,MXD1_1753104514_5,2,6,1,3,3,3,2,3,10,2,2,2,1,.941797054259014
1114,411114647,19,18,22,7,27,39,25,17,23,18,32,35,15,12,27,36,23,13,16,38,10,31,25,3,22,1,15,38,4,12,16,2,40,13,6,26,MXD1_1753104514_5,1,6,1,4,6,3,6,6,7,2,1,2,2,.664754200787008
430,411114648,10,38,3,26,16,27,5,8,17,18,37,40,29,25,16,31,22,23,6,37,11,12,15,30,29,26,19,25,5,17,2,27,16,26,4,30,MXD1_1753104514_5,2,6,2,5,1,3,6,6,8,2,2,1,1,.57047921009717
1187,411114653,6,26,1,33,8,28,19,35,27,21,5,29,10,24,13,9,16,28,10,24,2,12,15,17,40,9,13,35,6,38,39,26,21,29,3,11,MXD1_1753104514_5,2,6,1,2,3,3,5,3,7,2,2,2,2,1.09803605259525
1282,411114668,39,38,15,18,10,24,9,32,6,17,13,30,8,28,15,31,22,25,9,12,1,29,5,30,6,19,3,34,8,39,4,15,10,18,14,29,MXD1_1753104514_5,1,6,2,2,2,3,4,5,3,2,2,2,2,1.09743446742059
1345,411114671,37,38,10,31,5,21,16,32,27,28,23,24,3,38,15,19,17,18,16,28,22,34,6,25,10,35,23,26,3,29,15,27,14,13,9,24,MXD1_1753104514_5,1,6,1,4,4,3,6,3,10,2,1,2,1,.664754200787008
99,411114676,40,32,7,11,16,27,5,31,6,30,10,26,3,35,1,25,18,32,9,11,17,21,10,33,6,23,39,38,22,26,10,32,4,24,14,31,MXD1_1753104514_5,1,6,3,3,5,1,4,2,5,2,2,1,2,1.27949286434811
1188,411114681,15,23,14,24,32,13,2,25,10,22,34,26,19,24,16,27,1,12,23,38,10,37,15,25,13,20,16,29,17,26,19,40,6,21,16,4,MXD1_1753104514_5,1,6,2,5,7,3,3,5,2,2,1,2,2,.664754200787008
757,411114682,6,35,21,26,22,1,3,27,15,36,38,28,21,25,27,26,9,19,5,16,3,24,1,15,10,27,2,28,5,31,22,26,4,11,2,29,MXD1_1753104514_5,2,6,2,4,5,3,6,2,7,2,2,2,2,.941797054259014
1995,411114694,11,29,22,13,40,35,10,12,5,28,4,24,8,17,6,14,10,33,22,15,11,16,9,26,38,18,8,25,5,14,35,30,8,31,21,29,MXD1_1753104514_5,1,6,2,5,6,3,5,3,5,2,2,2,1,.664754200787008
1424,411114695,17,14,27,15,29,25,22,33,8,26,10,23,5,7,20,11,40,1,23,29,8,16,18,38,6,4,31,36,15,20,2,27,37,30,4,34,MXD1_1753104514_5,1,6,3,1,1,1,5,3,4,2,1,1,2,.855074241522319
1247,411114699,24,34,3,23,4,13,18,14,6,36,9,20,10,29,27,35,15,28,17,34,3,36,4,38,5,21,1,13,31,26,3,20,2,25,6,21,MXD1_1753104514_5,1,6,3,2,1,3,2,3,10,2,2,2,2,.855074241522319
745,411114701,25,38,10,31,5,21,16,29,12,28,6,24,20,1,13,35,11,18,8,21,34,36,6,9,10,35,11,26,3,29,15,27,13,33,9,24,MXD1_1753104514_5,2,6,1,5,6,1,4,2,5,2,2,2,1,.941797054259014
263,411114704,5,18,22,14,15,31,28,19,32,6,12,35,11,25,13,36,12,20,6,28,1,18,13,23,16,38,14,35,3,26,13,37,22,36,2,35,MXD1_1753104514_5,2,6,2,3,6,2,5,2,2,2,1,2,2,.941797054259014
255,411114711,10,28,4,24,15,34,5,33,17,35,8,19,21,25,6,26,14,29,16,36,8,35,5,23,11,34,6,20,10,26,7,40,22,18,12,38,MXD1_1753104514_5,2,6,1,2,3,1,2,3,8,2,2,2,2,1.09803605259525
245,411114712,9,8,32,24,13,35,40,12,30,28,21,27,33,39,11,25,2,12,22,28,3,25,15,16,6,23,2,27,9,26,34,13,32,28,3,4,MXD1_1753104514_5,1,6,2,4,1,3,6,2,7,2,2,1,2,.664754200787008
176,411114733,33,4,36,26,16,40,30,28,31,27,32,5,13,7,19,26,34,38,13,4,16,7,1,29,3,28,2,15,40,20,19,24,16,17,15,30,MXD1_1753104514_5,2,6,2,4,7,3,6,2,12,2,1,2,1,.733808191509849
778,411114747,9,15,23,13,21,12,36,16,5,19,4,28,38,18,6,26,21,15,10,16,8,30,4,14,39,28,6,12,2,15,4,25,32,26,7,13,MXD1_1753104514_5,2,6,2,1,3,1,5,2,5,2,2,2,2,1.09803605259525
209,411114750,6,11,39,14,40,19,6,24,22,25,5,13,9,37,2,30,6,24,22,31,40,28,7,14,9,25,2,26,21,35,22,39,8,34,4,27,MXD1_1753104514_5,2,6,2,4,1,3,3,3,9,2,2,1,2,.733808191509849
314,411114755,37,26,17,38,2,29,3,12,32,35,10,26,19,38,17,40,9,28,10,39,1,26,2,31,3,13,5,30,37,29,9,28,27,24,14,13,MXD1_1753104514_5,1,6,1,5,7,3,1,2,10,1,1,2,1,.664754200787008
727,411114758,5,20,2,37,15,12,22,29,5,35,9,7,10,26,3,39,34,12,7,30,6,23,9,28,16,29,15,12,8,11,3,13,6,27,16,28,MXD1_1753104514_5,2,6,1,4,6,2,1,5,1,1,1,1,1,.941797054259014
756,411114771,9,35,5,34,10,37,14,21,1,24,8,40,22,23,6,19,17,35,36,28,7,14,5,18,6,34,22,33,17,31,10,29,1,32,5,36,MXD1_1753104514_5,2,6,3,5,6,3,6,3,9,2,2,1,1,1.09803605259525
596,411114772,5,13,10,18,11,19,29,33,3,17,24,12,5,34,6,13,2,31,3,12,9,35,8,32,10,13,2,30,15,26,7,34,5,32,6,23,MXD1_1753104514_5,1,6,2,2,3,3,6,2,5,2,2,1,1,.855074241522319
1049,411114776,34,12,3,20,25,26,32,27,5,28,2,38,23,35,6,12,15,11,7,29,17,26,2,21,31,35,16,13,3,23,24,26,6,7,10,29,MXD1_1753104514_5,2,6,1,5,1,1,6,3,9,2,2,1,2,.57047921009717
719,411114777,5,13,15,26,6,33,27,35,20,29,10,11,2,30,3,28,8,34,9,25,3,33,16,29,20,18,6,28,10,24,8,31,2,26,6,30,MXD1_1753104514_5,2,6,2,2,3,3,6,2,7,2,2,1,2,1.09803605259525
1204,411114782,32,14,6,21,5,15,33,20,3,12,32,22,4,34,30,16,33,15,2,28,6,25,13,34,40,26,9,14,12,35,3,38,4,15,2,40,MXD1_1753104514_5,1,6,1,4,6,3,6,3,8,2,2,2,2,.664754200787008
1959,411114785,25,31,8,27,3,30,2,29,1,36,5,28,10,15,6,14,13,31,40,26,1,17,8,28,9,33,5,36,3,34,10,29,2,14,6,28,MXD1_1753104514_5,1,6,1,5,1,1,6,2,1,1,2,2,1,.664754200787008
1135,411114786,10,35,14,30,5,29,9,12,40,27,15,32,16,37,8,36,22,31,16,25,17,13,10,12,14,19,6,31,3,32,21,30,15,29,8,33,MXD1_1753104514_5,1,6,1,3,7,3,6,4,10,2,2,1,1,.664754200787008
971,411114789,29,33,21,13,8,30,4,26,6,35,10,19,39,3,27,12,14,38,4,26,16,13,5,19,7,34,6,18,10,37,16,31,3,12,5,32,MXD1_1753104514_5,2,6,2,5,7,1,4,2,3,2,2,2,2,.733808191509849
243,411114791,25,38,29,35,8,18,28,26,10,27,7,30,9,37,8,16,4,13,6,26,40,30,22,33,10,25,29,15,17,19,6,20,4,23,28,14,MXD1_1753104514_5,1,6,3,1,1,3,2,2,9,2,2,2,1,.855074241522319
39,411114793,1,18,2,33,25,32,8,29,11,40,27,28,16,1,5,32,3,26,6,38,16,23,5,20,9,34,40,18,10,29,22,28,14,19,6,29,MXD1_1753104514_5,2,6,1,5,3,1,4,4,10,2,2,2,1,.941797054259014
1093,411114803,16,26,14,27,34,25,1,13,3,24,16,28,2,12,21,38,6,35,40,25,4,28,10,18,3,27,6,36,8,23,2,39,14,26,15,12,MXD1_1753104514_5,1,6,1,3,3,3,6,3,9,2,2,1,2,.664754200787008
712,411114817,40,13,22,35,3,15,17,28,6,30,21,29,10,12,1,26,5,35,22,18,21,28,10,26,6,16,17,11,20,26,2,15,5,31,21,12,MXD1_1753104514_5,2,6,1,5,2,1,4,2,5,2,2,1,2,1.09803605259525
1207,411114824,22,33,9,40,19,2,6,23,7,37,4,12,11,35,9,13,17,3,8,33,12,19,34,18,11,36,4,9,1,30,22,38,32,26,21,11,MXD1_1753104514_5,2,6,3,4,1,3,5,2,5,2,2,2,2,1.09803605259525
2005,411114827,10,35,13,19,24,36,40,17,29,20,3,21,2,23,10,14,16,11,2,34,3,31,6,21,7,38,1,26,8,33,2,25,3,19,38,18,MXD1_1753104514_5,1,6,2,2,4,3,1,3,9,1,2,1,2,.664754200787008
792,411114828,10,11,1,25,3,31,9,26,4,35,8,18,1,11,36,19,3,24,14,26,2,32,15,13,6,27,16,25,40,18,10,34,2,11,16,35,MXD1_1753104514_5,1,6,2,5,4,3,6,2,5,2,2,1,2,.664754200787008
1331,411114830,6,7,1,26,16,18,5,27,15,35,14,13,2,12,9,30,16,36,21,13,19,7,2,35,15,12,6,23,5,29,1,28,3,35,14,29,MXD1_1753104514_5,1,6,2,2,5,3,2,2,12,2,2,2,1,.664754200787008
852,411114835,6,37,22,29,16,18,9,27,8,12,14,26,25,23,6,39,18,29,16,38,3,26,21,28,25,35,10,38,2,29,27,30,22,26,5,35,MXD1_1753104514_5,1,6,2,1,3,3,6,2,5,2,2,1,2,.855074241522319
1381,411114837,10,15,5,29,4,19,2,17,1,14,3,15,22,13,5,26,8,16,6,13,3,20,36,35,1,29,9,28,21,14,18,12,38,27,3,16,MXD1_1753104514_5,1,6,1,5,6,1,4,2,5,2,2,1,2,.664754200787008
479,411114841,13,30,12,20,10,14,2,25,33,16,1,26,3,24,32,36,13,14,39,15,31,4,34,14,12,25,3,4,17,15,34,38,2,27,9,11,MXD1_1753104514_5,1,6,1,4,3,3,5,2,2,2,2,2,1,.855074241522319
1217,411114847,5,12,11,16,22,26,9,37,34,13,2,15,39,18,10,25,6,20,2,38,3,16,10,35,6,15,3,26,9,14,7,36,22,13,3,15,MXD1_1753104514_5,1,6,2,4,1,3,5,3,9,2,2,1,2,.664754200787008
1978,411114861,15,26,40,13,22,12,16,24,1,19,2,28,3,37,14,27,15,24,16,32,23,30,22,14,1,11,6,29,15,19,23,25,32,28,1,13,MXD1_1753104514_5,1,6,2,2,4,3,2,2,5,2,2,2,2,.664754200787008
603,411114863,10,16,36,28,9,12,8,18,10,27,13,26,2,24,6,39,5,36,10,29,13,26,3,25,6,38,8,35,4,18,1,37,5,38,3,36,MXD1_1753104514_5,1,6,2,2,3,3,6,2,5,2,2,1,2,.855074241522319
1844,411114866,17,11,13,7,22,14,17,28,29,33,25,18,38,21,12,40,23,36,29,14,7,26,20,16,4,37,14,28,19,6,8,32,18,25,10,27,MXD1_1753104514_5,1,6,3,3,8,3,6,2,3,2,1,1,2,.664754200787008
436,411114867,33,16,21,3,30,19,24,11,17,14,4,7,32,20,40,12,25,18,33,8,31,28,24,29,23,13,33,11,31,35,17,2,32,13,30,36,MXD1_1753104514_5,2,6,2,1,7,1,5,2,3,2,2,2,2,.733808191509849
165,411114875,40,21,9,38,31,17,5,26,15,23,14,36,6,28,20,37,19,29,15,26,40,25,16,23,2,13,5,28,6,37,40,12,16,33,23,38,MXD1_1753104514_5,1,6,1,1,4,3,1,3,1,1,1,1,2,.664754200787008
1440,411114877,10,28,8,12,20,13,40,28,6,27,10,11,9,24,8,36,22,29,3,26,10,35,16,24,9,27,6,12,4,28,2,13,15,17,1,30,MXD1_1753104514_5,2,6,2,5,7,3,4,3,4,2,2,1,1,.733808191509849
772,411114899,15,38,27,12,24,17,39,29,22,21,3,4,19,26,31,7,1,28,3,20,12,17,22,26,25,29,21,36,16,39,6,35,21,7,2,13,MXD1_1753104514_5,1,6,2,4,6,3,6,2,10,2,1,2,2,.664754200787008
773,411114909,32,28,27,13,2,38,14,26,10,18,5,12,9,19,16,27,15,24,2,30,33,38,17,29,1,27,6,19,16,35,15,28,3,39,6,19,MXD1_1753104514_5,2,6,3,3,5,1,6,6,4,2,2,2,2,1.9744065869553
1421,411114919,22,39,27,25,3,38,2,17,14,13,1,39,6,37,15,26,24,28,2,32,27,12,6,19,9,13,15,25,4,29,10,26,24,19,7,30,MXD1_1753104514_5,2,6,2,5,7,1,4,2,5,2,2,2,1,.733808191509849
714,411114925,16,24,15,26,3,31,10,34,22,18,5,37,4,32,6,24,10,25,16,26,4,28,17,30,10,32,14,29,6,34,4,18,20,35,21,31,MXD1_1753104514_5,2,6,2,5,5,1,4,3,6,2,2,2,1,.941797054259014
1487,411114926,12,26,7,34,8,32,22,38,2,27,5,29,10,14,9,15,4,16,10,23,2,12,7,15,9,40,22,13,6,27,20,26,8,29,3,32,MXD1_1753104514_5,2,6,3,1,6,1,6,6,13,2,2,2,2,1.9744065869553
1117,411114973,22,14,21,11,34,8,12,16,17,31,9,25,11,27,33,1,10,32,29,12,6,3,25,4,8,1,7,23,11,40,34,21,1,30,13,26,MXD1_1753104514_5,1,6,1,3,3,2,6,3,12,2,1,1,2,.664754200787008
665,411114982,39,27,19,1,13,30,34,20,6,38,14,35,16,8,19,28,13,26,33,38,6,2,12,4,16,7,24,29,14,28,12,38,33,2,15,30,MXD1_1753104514_5,1,6,1,4,4,3,6,2,5,2,1,1,1,.664754200787008
119,411114984,5,13,15,26,6,33,27,35,16,29,10,31,14,32,3,28,8,34,9,32,3,33,16,23,38,34,14,28,1,30,15,31,2,26,6,30,MXD1_1753104514_5,2,6,3,2,6,1,6,2,5,2,2,1,1,1.09803605259525
1047,411114988,22,11,10,12,15,25,5,31,6,26,4,35,1,13,16,18,6,30,15,38,2,13,14,35,5,12,40,26,10,24,14,36,6,23,3,13,MXD1_1753104514_5,1,6,2,5,8,3,4,3,9,2,2,1,1,.664754200787008
229,411114997,20,36,17,11,16,27,2,12,15,19,3,25,14,28,8,38,10,27,1,13,15,28,2,25,40,18,1,35,5,29,3,26,6,19,10,33,MXD1_1753104514_5,2,6,3,5,5,3,2,2,4,2,1,2,1,1.09803605259525
1459,411115023,11,27,21,33,15,24,16,18,13,25,39,38,11,30,3,4,12,26,16,21,15,25,8,35,2,31,6,30,22,38,3,34,2,25,9,32,MXD1_1753104514_5,1,6,1,1,6,1,2,2,5,2,2,2,2,.664754200787008
1368,411115028,4,12,3,28,5,24,2,26,4,18,14,19,1,32,9,12,3,31,15,37,10,20,1,30,8,13,22,29,24,33,2,34,21,26,10,39,MXD1_1753104514_5,2,6,2,4,6,2,5,3,11,2,2,2,2,.941797054259014
111,411115029,22,19,7,29,5,36,17,30,4,33,8,31,6,18,9,35,10,28,22,30,2,26,5,39,7,29,3,27,6,37,9,26,16,28,10,38,MXD1_1753104514_5,2,6,2,3,3,1,6,3,9,2,2,2,2,1.09803605259525
2003,411115038,7,12,9,23,34,14,37,40,22,18,5,16,25,26,1,29,3,12,10,37,1,24,33,11,23,29,5,19,34,15,22,13,10,28,3,18,MXD1_1753104514_5,1,6,1,1,3,1,6,3,3,2,1,2,2,.855074241522319
132,411115041,15,20,16,13,10,40,34,12,9,28,6,25,4,26,15,19,9,24,8,40,2,25,37,27,17,26,15,28,16,27,3,25,10,38,34,30,MXD1_1753104514_5,1,6,2,5,1,1,1,3,9,1,2,1,2,.664754200787008
1271,411115045,22,35,21,31,8,30,2,26,5,35,10,19,3,25,9,30,38,24,1,26,40,16,5,25,2,34,6,18,10,24,20,14,3,33,5,18,MXD1_1753104514_5,1,6,1,4,3,3,1,1,4,1,2,1,1,.855074241522319
1993,411115048,16,26,14,27,30,34,1,13,3,37,16,28,8,12,21,38,6,17,40,13,4,28,10,18,3,19,6,38,1,22,2,35,14,20,15,12,MXD1_1753104514_5,2,6,2,2,1,3,5,2,5,2,2,1,2,.733808191509849
1105,411115060,35,10,19,13,22,8,17,7,20,27,21,3,39,2,14,10,16,8,37,1,22,3,6,33,38,7,16,1,17,8,15,25,22,27,18,26,MXD1_1753104514_5,1,6,2,1,7,3,1,5,2,1,1,2,2,.664754200787008
1069,411115061,40,35,2,24,3,30,9,25,6,29,19,13,31,27,3,12,40,29,5,11,17,33,8,30,4,25,19,26,6,33,3,32,39,24,4,13,MXD1_1753104514_5,2,6,3,3,1,3,1,3,7,1,2,2,2,1.09803605259525
841,411115063,10,20,6,39,22,38,40,33,1,23,14,30,16,31,5,32,21,38,17,30,6,36,16,22,11,31,24,8,3,35,6,32,21,36,9,30,MXD1_1753104514_5,1,6,2,1,8,2,2,2,5,2,2,1,1,.664754200787008
1322,411115066,22,34,6,13,14,12,10,24,15,30,7,27,8,18,5,17,10,19,2,29,1,27,3,23,10,21,9,17,2,28,7,12,15,13,6,21,MXD1_1753104514_5,1,6,3,5,2,3,4,5,9,2,2,1,1,1.27949286434811
1284,411115074,25,11,40,28,27,35,10,32,4,33,5,36,6,26,16,31,24,36,33,26,27,28,6,29,15,20,21,1,16,26,8,29,9,13,15,38,MXD1_1753104514_5,1,6,2,5,7,2,6,2,5,2,2,1,2,.664754200787008
1201,411115079,15,37,30,12,18,7,36,13,17,6,3,4,33,10,15,12,29,24,35,11,23,1,37,5,38,6,18,13,31,26,21,22,4,29,35,17,MXD1_1753104514_5,1,6,3,2,2,3,5,3,9,2,2,2,2,1.27949286434811
389,411115089,16,12,6,13,5,12,4,36,10,7,3,27,2,28,5,18,16,33,22,27,10,12,4,13,3,26,6,29,2,38,1,24,3,35,8,17,MXD1_1753104514_5,1,6,3,5,1,1,6,3,4,2,2,1,1,.855074241522319
1118,411115109,10,26,5,25,1,19,7,20,27,30,8,24,11,28,3,18,2,36,10,35,5,16,13,29,9,15,17,18,22,14,8,36,17,26,3,25,MXD1_1753104514_5,1,6,1,1,1,3,6,4,10,2,2,1,1,.664754200787008
1372,411115113,7,13,10,28,17,34,23,32,22,30,3,18,8,19,7,33,1,37,9,23,17,30,2,32,8,31,21,37,4,34,10,29,7,19,2,30,MXD1_1753104514_5,1,6,2,1,1,3,6,2,5,2,2,1,1,.664754200787008
237,411115119,40,38,4,7,16,15,6,36,22,11,3,8,39,1,34,35,40,36,22,31,6,21,10,17,22,1,2,13,28,19,7,12,20,38,18,35,MXD1_1753104514_5,2,6,1,4,6,3,6,6,7,2,1,2,1,.941797054259014
30,411115129,17,8,15,19,14,33,1,29,9,26,6,13,17,12,16,28,15,27,22,26,7,13,5,29,6,18,9,34,10,32,5,36,4,2,16,38,MXD1_1753104514_5,1,6,2,2,6,3,5,2,5,2,2,1,1,.664754200787008
658,411115138,20,26,13,11,40,5,2,9,17,8,24,31,4,21,13,29,39,10,24,27,3,15,26,1,37,34,17,9,11,7,1,33,21,25,12,31,MXD1_1753104514_5,2,6,3,3,7,1,4,3,7,2,2,2,2,1.09803605259525
18,411115141,10,32,13,38,5,37,6,25,1,28,9,23,3,22,13,39,32,25,15,29,11,20,2,27,10,21,12,20,2,18,6,39,3,28,15,36,MXD1_1753104514_5,2,6,1,1,4,3,2,3,4,2,2,2,1,.941797054259014
568,411115149,2,34,6,37,15,35,33,26,3,17,18,28,6,24,19,13,16,29,3,25,2,27,18,12,4,28,5,26,16,12,19,24,40,29,15,30,MXD1_1753104514_5,2,6,2,2,2,1,5,3,9,2,2,1,1,1.09803605259525
2025,411115158,37,20,3,32,16,18,13,27,5,40,17,21,34,37,39,20,4,33,3,26,6,24,1,36,5,21,2,38,39,25,9,33,6,28,3,21,MXD1_1753104514_5,2,6,2,2,2,3,2,2,11,2,2,2,1,1.09803605259525
1226,411115176,11,16,14,9,5,29,3,28,19,38,24,6,16,7,4,13,23,17,3,29,15,28,24,5,6,17,21,27,16,36,10,12,14,20,3,38,MXD1_1753104514_5,2,6,2,2,6,1,1,4,10,1,1,1,2,.941797054259014
2043,411115178,25,12,16,17,8,22,24,26,10,27,5,7,3,37,2,20,1,13,6,27,40,12,3,22,10,31,15,13,24,19,6,20,3,27,2,28,MXD1_1753104514_5,1,6,1,5,3,1,5,2,5,2,2,1,1,.664754200787008
469,411115186,22,35,15,12,7,30,9,26,6,39,10,13,27,35,16,38,14,24,15,7,16,28,8,38,25,40,37,26,6,20,3,8,9,18,14,17,MXD1_1753104514_5,1,6,2,5,4,3,6,2,8,2,2,1,2,.664754200787008
834,411115190,2,18,6,26,37,28,22,38,11,19,27,31,40,18,21,35,23,28,16,26,6,36,3,31,17,30,8,28,40,29,9,26,3,19,17,38,MXD1_1753104514_5,2,6,3,1,7,1,6,3,9,2,2,1,1,1.09803605259525
1422,411115198,15,18,6,29,16,37,14,36,3,26,22,25,13,35,9,27,23,31,6,34,16,28,37,27,14,32,12,26,13,36,22,11,4,30,12,35,MXD1_1753104514_5,1,6,1,1,6,1,6,5,5,2,1,2,1,.664754200787008
385,411115200,22,35,17,26,1,23,3,33,2,36,16,18,21,19,11,33,8,35,5,18,3,24,34,26,6,37,9,12,8,32,16,13,6,24,3,19,MXD1_1753104514_5,1,6,2,1,5,3,6,3,7,2,2,2,2,.855074241522319
962,411115205,24,2,7,16,34,12,11,31,6,13,5,1,9,32,8,14,24,28,17,27,3,22,6,15,1,14,9,38,8,29,17,27,10,36,7,15,MXD1_1753104514_5,2,6,3,2,1,3,4,3,9,2,2,1,1,1.09803605259525
1277,411115206,5,35,14,30,17,39,3,28,15,37,27,26,22,12,5,18,7,29,15,19,14,28,16,13,21,32,4,12,27,29,6,26,5,10,2,28,MXD1_1753104514_5,2,6,3,4,1,1,5,3,11,2,2,2,2,1.09803605259525
2032,411115213,16,20,4,27,19,1,7,13,11,12,9,30,5,31,10,35,19,33,16,28,3,27,6,20,5,7,8,34,14,31,2,33,19,18,5,34,MXD1_1753104514_5,1,6,2,1,6,1,2,5,7,2,2,2,2,.664754200787008
1246,411115214,40,13,10,32,16,26,3,30,6,19,4,35,21,28,39,12,8,26,2,11,5,32,6,36,9,35,10,13,24,31,22,17,9,12,16,36,MXD1_1753104514_5,1,6,2,1,5,1,3,3,7,2,2,1,1,.855074241522319
419,411115223,5,11,15,26,6,33,22,35,16,29,10,31,14,30,19,28,8,1,9,32,5,33,16,29,20,34,6,28,10,30,8,36,9,26,6,30,MXD1_1753104514_5,2,6,2,2,1,3,5,2,5,2,2,1,2,.733808191509849
747,411115225,23,37,10,16,24,20,27,38,6,39,3,35,9,29,23,18,6,40,3,38,2,27,9,35,5,18,21,26,10,29,2,36,6,31,3,29,MXD1_1753104514_5,2,6,2,3,6,3,4,3,3,2,2,2,1,.941797054259014
1629,411115233,13,37,10,30,9,15,3,22,8,16,5,26,20,18,13,29,2,25,3,32,15,28,19,26,5,24,9,20,1,29,14,31,8,28,13,36,MXD1_1753104514_5,1,6,1,4,4,3,6,2,5,2,2,2,1,.664754200787008
921,411115234,15,20,2,40,3,22,1,23,10,39,8,26,12,33,24,38,9,4,16,25,32,34,10,29,5,26,17,38,16,40,2,27,1,31,15,5,MXD1_1753104514_5,1,6,1,4,4,3,3,3,4,2,2,2,2,.664754200787008
124,411115236,6,20,2,36,9,19,8,31,40,26,3,35,1,18,10,12,16,27,2,31,1,29,10,26,8,25,6,11,4,21,3,26,5,19,3,13,MXD1_1753104514_5,1,6,1,2,2,2,2,6,9,2,2,2,2,.855074241522319
1033,411115239,16,26,19,34,27,1,2,13,7,23,16,12,8,37,6,39,7,13,8,32,6,28,5,24,17,12,15,32,3,37,10,13,21,35,39,12,MXD1_1753104514_5,1,6,2,4,6,3,6,2,5,2,2,1,1,.664754200787008
1301,411115246,2,20,7,23,12,26,10,24,8,27,7,34,1,14,5,24,12,29,1,18,7,30,10,29,31,25,8,34,19,38,9,11,3,28,17,26,MXD1_1753104514_5,1,6,2,2,7,3,6,6,12,2,1,1,2,.664754200787008
